latitude,longitude,hour,weekday
12.9032206,77.6272478,9,Monday
12.9770591,77.5758204,1,Saturday
13.0020533,77.5504,9,Saturday
12.9642856,77.5427657,3,Tuesday
12.9678224,77.5921252,3,Saturday
12.9770694,77.5766779,5,Sunday
12.870745,77.6549753,5,Monday
12.974134,77.6030424,14,Saturday
12.9977553,77.5443491,11,Saturday
12.9646192,77.5762288,11,Wednesday
12.9451662,77.6984649,3,Tuesday
12.999695,77.5497012,4,Tuesday
13.186602,77.6805008,3,Wednesday
12.9766949,77.5786004,0,Thursday
12.9987121,77.5693765,10,Monday
13.0354165,77.5890041,10,Saturday
12.9733065,77.5810958,10,Tuesday
12.9599983,77.5326017,2,Wednesday
13.0378095,77.5217754,14,Sunday
12.9815764,77.6082693,8,Sunday
12.9649509,77.575487,0,Wednesday
12.9614379,77.7018638,12,Sunday
12.9829625,77.6129906,12,Sunday
12.9741072,77.5784546,11,Wednesday
13.1443591,77.6177422,13,Wednesday
12.95902,77.7159883,4,Sunday
12.9954908,77.6139846,4,Sunday
12.9769567,77.5779767,10,Monday
12.9734041,77.551012,11,Sunday
12.9964736,77.571438,7,Sunday
13.0489223,77.4968632,14,Saturday
12.9737813,77.5451582,3,Friday
12.9962455,77.563133,9,Tuesday
13.0353237,77.5891251,3,Saturday
12.9777,77.5743967,8,Saturday
13.0712763,77.5880171,12,Saturday
12.9537985,77.5434918,1,Tuesday
13.0206806,77.5927303,13,Wednesday
12.9844574,77.6024394,9,Thursday
13.0303708,77.5368591,7,Saturday
12.9608884,77.5276155,11,Friday
12.9765001,77.5786136,10,Wednesday
12.96438,77.5839683,6,Monday
12.9397839,77.6957427,8,Thursday
12.98106,77.6103049,7,Monday
12.8416228,77.6442626,2,Sunday
12.9731407,77.5774751,6,Friday
12.9647339,77.5753004,1,Thursday
12.9797209,77.5749659,10,Tuesday
12.9975155,77.5487003,9,Wednesday
12.9810407,77.6100959,7,Sunday
12.9831266,77.6103382,11,Sunday
12.994267897900489,77.62914479036483,1,Tuesday
12.9911831,77.5885788,6,Tuesday
12.9267477,77.5508514,2,Sunday
12.8748767,77.5947133,8,Saturday
13.0705396,77.5876855,5,Sunday
12.9350695,77.6905023,2,Tuesday
12.9336129,77.6909863,8,Saturday
12.9567484,77.7035423,3,Monday
12.9383713,77.6979766,9,Monday
12.9770119,77.5770512,9,Tuesday
12.9744415,77.5475663,6,Friday
12.9775017,77.5707655,8,Saturday
12.9744798,77.6071242,7,Saturday
13.0090367,77.5266667,3,Tuesday
13.0354103,77.5891193,5,Thursday
12.9759576,77.6200907,2,Tuesday
12.9375213,77.5850716,1,Monday
13.0356534,77.5891602,11,Tuesday
12.9737658,77.5783702,2,Wednesday
13.0272556,77.5776633,10,Sunday
12.890043,77.6397887,0,Friday
13.0086737,77.5543074,7,Sunday
12.928615,77.5805976,10,Friday
12.9744096,77.5455251,4,Monday
13.1914493,77.6809916,5,Wednesday
13.18741,77.6804017,4,Wednesday
12.9435855,77.5717364,4,Sunday
12.9762809,77.5796196,9,Tuesday
12.8996172,77.6754301,9,Sunday
12.9737863,77.5788555,8,Wednesday
12.9424033,77.5710856,13,Saturday
12.9602879,77.5837354,4,Sunday
13.0085538,77.6939699,1,Saturday
12.9331592,77.6912795,4,Wednesday
12.9808326,77.5586559,6,Saturday
12.97682,77.576505,10,Thursday
12.9595401,77.7162906,8,Saturday
13.01708,77.636245,5,Sunday
12.9932549,77.6618933,9,Monday
12.9794285,77.5750794,8,Friday
13.0189532,77.5577765,7,Friday
12.9581727,77.5191255,11,Thursday
12.9777947,77.5805798,9,Tuesday
12.9734595,77.6154189,3,Thursday
13.00189,77.5707259,5,Tuesday
12.9760965,77.6199798,11,Friday
12.9762008,77.5765134,6,Sunday
12.984029,77.6037749,11,Monday
12.9933823,77.6615951,4,Friday
12.979056,77.5782866,1,Thursday
12.9811433,77.5984491,10,Tuesday
12.9346597,77.6293695,5,Wednesday
13.0998364,77.5887155,11,Sunday
12.9036235,77.7041461,13,Sunday
12.9812022,77.609572,10,Saturday
12.9767987,77.5893086,2,Monday
12.9775289,77.5772603,1,Saturday
12.9817839,77.6103653,8,Tuesday
12.9821506,77.6064963,10,Wednesday
12.9991769,77.5486121,6,Saturday
12.9894818,77.599042,6,Wednesday
12.9810131,77.6102821,11,Monday
12.970877,77.6069377,11,Sunday
12.944877615425543,77.57157613390515,6,Saturday
12.9800755,77.5546629,6,Friday
12.9710163,77.5969295,6,Saturday
13.0705974,77.5880107,10,Monday
12.9778048,77.5740378,7,Thursday
12.9960816,77.6682169,12,Wednesday
13.0093435,77.69693,12,Wednesday
12.9329992,77.5162658,9,Saturday
13.0469166,77.5757555,1,Saturday
13.0992689,77.597292,9,Thursday
12.9791606,77.578532,6,Friday
12.9658379,77.5361029,3,Monday
12.9428112,77.6975653,4,Wednesday
12.9911963,77.5884769,4,Thursday
12.9900583,77.5728213,11,Sunday
12.9986608,77.5408331,11,Tuesday
12.9811788,77.6077645,8,Friday
12.9657025,77.5737773,10,Tuesday
12.9808686,77.6077444,8,Thursday
13.0124988,77.5534572,7,Tuesday
13.0705748,77.5877488,11,Saturday
12.9622264,77.7167014,5,Wednesday
12.978905,77.579544,2,Friday
12.9796065,77.6071758,10,Saturday
12.954731,77.5934903,7,Friday
12.9641009,77.5822567,11,Thursday
12.9897855,77.6017542,3,Saturday
12.9876955,77.5373275,10,Wednesday
12.97577,77.575916,13,Friday
12.9804625,77.6117801,11,Sunday
12.9983866,77.5818948,10,Tuesday
12.9743648,77.5512564,11,Wednesday
12.8998206,77.6754643,11,Sunday
12.9728233,77.6172596,4,Sunday
12.9528861,77.5698495,5,Friday
12.9735224,77.5511906,10,Wednesday
12.9855617,77.6077912,11,Monday
12.9991951,77.5488714,13,Sunday
12.9686041,77.5372319,6,Friday
12.9744397,77.5476933,10,Wednesday
12.981217,77.5984847,5,Saturday
13.0412859,77.5685972,6,Saturday
12.9601154,77.6417639,7,Sunday
12.9582483,77.6683417,3,Sunday
13.0975029,77.5991741,1,Sunday
12.9821148,77.6064432,10,Sunday
13.0063006,77.5485926,6,Saturday
13.0715379,77.5884198,9,Saturday
13.1755609,77.6354917,10,Friday
12.9580273,77.5823169,0,Tuesday
12.881719,77.595899,2,Wednesday
12.9519246,77.5403901,2,Sunday
12.9731477,77.5790942,14,Friday
12.88568955412458,77.55597835785757,12,Wednesday
13.0081662,77.6935196,12,Friday
12.964623,77.5840051,10,Friday
12.9874962,77.7346569,11,Tuesday
12.9966456,77.6693001,2,Tuesday
12.981558,77.6082972,11,Tuesday
13.0713867,77.588185,11,Saturday
12.9817528,77.6123398,8,Monday
12.9836598,77.6086165,7,Wednesday
12.9727688,77.5441506,11,Wednesday
13.0080555,77.5561534,9,Monday
12.840740337524656,77.67654494397428,16,Saturday
12.906228,77.5925307,5,Wednesday
13.0023827,77.5502668,3,Thursday
12.9784552,77.5734607,11,Saturday
12.9747187,77.6079031,12,Sunday
12.9783777,77.5752201,8,Sunday
12.9785588,77.5784357,1,Wednesday
12.9578461,77.5673972,11,Tuesday
12.9569262,77.7391596,10,Tuesday
12.9630396,77.7173144,5,Wednesday
12.9959511,77.694472,11,Sunday
13.0075608,77.5919793,10,Sunday
13.0083664,77.5711038,8,Thursday
12.9700157,77.5757383,5,Thursday
12.981363,77.598593,8,Monday
13.0002358,77.5713664,5,Sunday
12.9336091,77.6910423,8,Friday
12.9825963,77.6106802,11,Sunday
12.9732618,77.5780884,10,Monday
12.9335339,77.6909853,11,Sunday
12.9948443,77.551709,2,Sunday
12.8760149,77.6472469,2,Saturday
12.9689285,77.536323,11,Thursday
12.9631086,77.5766615,20,Wednesday
12.9749208,77.5786259,8,Tuesday
12.9362312,77.5173956,8,Saturday
12.999875,77.6110145,11,Tuesday
12.9645264,77.5770198,6,Thursday
12.981464,77.6065964,7,Friday
13.0086143,77.5693939,4,Monday
12.9329871,77.6913555,1,Thursday
13.1866885,77.6806854,9,Saturday
12.9899746,77.5546811,3,Saturday
12.9609933,77.5276567,10,Thursday
12.9577905,77.5601816,1,Thursday
12.9528828,77.7003403,5,Wednesday
12.981087,77.6075054,12,Sunday
13.0082375,77.6961056,23,Saturday
12.9349862,77.5365451,2,Thursday
13.0129343,77.5544947,3,Tuesday
13.0081314,77.5269082,10,Wednesday
12.8879727,77.5617003,11,Tuesday
13.1843379,77.6797558,0,Thursday
13.023575,77.5849241,12,Monday
12.934367852670167,77.69013211244972,9,Thursday
12.9794411,77.57503,10,Saturday
12.9642759,77.5840209,11,Saturday
12.9261388,77.6765847,5,Friday
12.9827855,77.6066641,12,Wednesday
12.9172768,77.5736924,4,Friday
12.9734732,77.5792649,11,Sunday
13.0339945,77.5561908,8,Saturday
12.9634336,77.5772277,0,Wednesday
12.9734822,77.6201471,4,Tuesday
12.994912,77.6538419,7,Tuesday
12.9809898,77.6076886,11,Wednesday
12.9648142,77.576235,3,Monday
12.9741072,77.5784546,11,Wednesday
13.0804466,77.5025596,2,Friday
12.9603017,77.561236,5,Monday
12.9926838,77.5585623,13,Wednesday
12.9428856,77.5710568,5,Sunday
12.9963415,77.5631454,5,Thursday
13.011842,77.5523172,8,Friday
13.0528714,77.4853119,5,Wednesday
13.1841908,77.6797723,13,Tuesday
12.9099128,77.6869942,10,Sunday
12.9772497,77.5756405,9,Sunday
12.9802761,77.5747615,15,Friday
12.9766851,77.5773801,11,Saturday
12.997466,77.5477803,12,Sunday
12.9819704,77.60877,11,Wednesday
12.9640817,77.5839467,11,Sunday
13.1906188,77.645593,10,Sunday
13.0351054,77.5889631,6,Tuesday
12.9369832,77.5195672,9,Thursday
12.9738043,77.6141818,5,Thursday
12.95994,77.5762417,5,Wednesday
12.9856605,77.5526446,2,Saturday
12.9709734,77.712297,9,Monday
13.0043457,77.5624096,6,Friday
13.00189,77.5707259,5,Tuesday
12.9839816,77.5794228,1,Tuesday
12.976935,77.5757433,2,Saturday
12.9842152,77.560313,9,Tuesday
12.9003482,77.675525,8,Sunday
12.9840928,77.6033066,9,Saturday
12.9734149,77.5509149,2,Tuesday
12.9270542,77.6792434,4,Friday
12.9807549,77.6075938,10,Sunday
13.0051834,77.684831,7,Friday
12.9600764,77.6451273,3,Wednesday
12.964641229087464,77.57406710226729,9,Wednesday
12.9110234,77.6262629,2,Tuesday
13.0086926,77.5543797,8,Thursday
12.9732016,77.6213563,0,Thursday
12.9810247,77.6102382,10,Monday
13.0142436,77.4943695,13,Thursday
12.9715775,77.5366412,9,Thursday
13.0504843,77.5255667,10,Tuesday
12.9959859,77.6679753,13,Thursday
12.9135144,77.6788495,9,Wednesday
13.0279542,77.542026,12,Wednesday
12.9333268,77.6910896,8,Tuesday
12.9744921,77.5456983,3,Saturday
12.9990784,77.5484427,7,Friday
12.993065,77.5542205,1,Sunday
12.9688209,77.5858829,7,Thursday
12.9417025,77.5670217,8,Saturday
13.0992637,77.5771016,4,Wednesday
12.9997038,77.5496382,6,Monday
12.9962805,77.5631608,8,Saturday
12.9766799,77.5765157,10,Thursday
12.9806188,77.6099358,10,Sunday
12.9761845,77.5804511,13,Wednesday
12.9755075,77.5762552,12,Monday
12.9766598,77.5773368,10,Saturday
12.9580648,77.7010034,1,Monday
12.9637828,77.5767354,0,Sunday
13.071196581448174,77.58870017326355,5,Wednesday
12.9975136,77.5482536,7,Sunday
12.9736326,77.5446931,11,Sunday
12.9754962,77.5763082,11,Monday
12.9993582,77.5499957,0,Friday
12.9786112,77.5788922,2,Sunday
12.9686126,77.5371529,11,Saturday
13.012565,77.5537148,10,Tuesday
12.963995,77.5769983,9,Wednesday
13.0123698,77.5543114,5,Monday
12.8704565,77.652656,8,Tuesday
12.9330154,77.6912921,10,Wednesday
12.9757322,77.5587203,11,Friday
12.9983379,77.5530173,11,Sunday
12.9835927,77.609047,8,Wednesday
12.9796583,77.6143282,9,Sunday
12.9818994,77.6063565,10,Sunday
12.9801572,77.6133066,11,Monday
12.9165479,77.6517113,11,Thursday
12.9787968,77.5825384,9,Saturday
12.9998962,77.6110427,4,Tuesday
12.981679,77.6082147,10,Wednesday
12.8626895,77.5299504,11,Wednesday
12.9756938,77.5604194,13,Friday
12.9738334,77.5515889,11,Saturday
12.9639124,77.7330964,10,Sunday
12.9745838,77.5451747,6,Friday
13.0079363,77.5484504,10,Saturday
12.9326002,77.6315339,2,Thursday
12.9770025,77.5886489,7,Thursday
12.9640654,77.5768254,5,Sunday
12.9744714,77.5449283,11,Thursday
12.9816187,77.6055007,13,Wednesday
12.9689503,77.5362338,10,Tuesday
12.9048848,77.6758979,14,Sunday
13.0119065,77.5544197,9,Saturday
12.9811136,77.6100653,10,Wednesday
12.9374715,77.7013466,9,Saturday
12.996314099736503,77.66857402,9,Friday
12.9000549,77.5858734,11,Friday
12.9634027,77.5809071,2,Tuesday
12.9605368,77.5776948,4,Friday
12.9959678,77.6134367,3,Monday
12.925680500629449,77.67609413713217,5,Friday
13.0713926,77.5880696,10,Thursday
12.978473,77.5735682,10,Sunday
12.9778682,77.5754488,10,Monday
12.9768384,77.5799236,10,Sunday
12.9822875,77.6124214,11,Saturday
12.9767435,77.5454522,10,Sunday
12.9315902,77.5838362,8,Sunday
12.9564015,77.5858687,2,Wednesday
12.9641383,77.5502283,11,Saturday
12.8702708,77.6536721,12,Friday
12.9991986,77.5507731,10,Thursday
13.1836091,77.6796777,6,Friday
12.911394,77.6380344,14,Friday
12.988633,77.5988588,5,Wednesday
12.9641324,77.5763806,5,Monday
13.006701,77.6877303,1,Thursday
12.9330071,77.6133171,11,Tuesday
12.9779063,77.575523,10,Friday
13.0123858,77.5542913,7,Monday
12.93059241080478,77.68567186539099,8,Tuesday
12.9243052,77.5859332,8,Wednesday
13.0279284,77.5420572,6,Wednesday
12.9736706,77.5514029,9,Monday
12.9877416,77.5742644,12,Sunday
12.9801317,77.7217608,4,Thursday
12.9898932,77.6015887,2,Wednesday
12.9800083,77.5748683,1,Tuesday
12.9763681,77.5784645,7,Friday
12.9315153,77.6859134,5,Thursday
12.9319527,77.6957244,4,Wednesday
12.9978488,77.5438827,12,Tuesday
12.9612764,77.5864652,1,Monday
13.0031183,77.55004,4,Wednesday
13.0500296,77.5927027,8,Sunday
12.9682507,77.5747902,9,Friday
12.9497798,77.6996765,4,Friday
12.9646668,77.5764733,9,Wednesday
12.9720827,77.711542,10,Tuesday
12.964365115358314,77.57814054564936,9,Thursday
12.9960004,77.5713797,5,Friday
12.9484188,77.5800787,3,Tuesday
12.9827744,77.6106821,14,Saturday
13.0353029,77.5891109,9,Saturday
12.968558,77.5750092,11,Thursday
12.9768653,77.5746556,9,Sunday
12.9759673,77.5772642,11,Saturday
12.9383423,77.5769416,4,Saturday
12.8755135,77.6705686,11,Friday
12.9648216,77.7177726,7,Tuesday
12.9667536,77.5739903,7,Sunday
12.9718284,77.6584665,10,Thursday
12.9632647,77.5818351,11,Saturday
12.9398623,77.5730555,3,Friday
12.9976343,77.549721,3,Thursday
12.9750835,77.5481413,5,Wednesday
12.9757933,77.5773035,7,Tuesday
12.9781485,77.6285582,10,Monday
12.996333,77.5631122,9,Friday
13.187457,77.680285,5,Thursday
12.9425135,77.6988796,5,Tuesday
12.9728168,77.5785429,4,Saturday
13.0190165,77.5533708,0,Tuesday
13.0716338,77.5932007,4,Wednesday
12.9634562,77.5790061,0,Thursday
12.9872733,77.580245,7,Friday
12.9979268,77.5437519,5,Sunday
13.0085571,77.5431396,3,Wednesday
12.9810856,77.6101056,10,Thursday
12.96464,77.5761983,10,Sunday
13.0116285,77.5514746,7,Tuesday
12.9310552,77.6853934,2,Tuesday
13.012101,77.5544671,6,Monday
12.9827246,77.6061473,13,Sunday
13.0308733,77.5359828,10,Tuesday
12.9822293,77.6065199,13,Thursday
13.0974184,77.5993734,2,Monday
12.999733,77.571333,10,Saturday
12.8688769,77.5364706,11,Sunday
12.9988404,77.5527103,9,Monday
12.964595,77.576374,10,Sunday
12.9336567,77.690992,9,Saturday
12.9744048,77.5460351,5,Tuesday
13.1215396,77.631083,10,Thursday
12.9740177,77.5475225,10,Sunday
12.9761997,77.5783581,12,Saturday
12.9472089,77.5909743,10,Tuesday
12.9900273,77.5519083,3,Saturday
13.0489075,77.4970095,12,Wednesday
12.9340733,77.6906667,6,Tuesday
13.0028106,77.550198,4,Sunday
12.9634887,77.5765342,10,Sunday
12.9799862,77.6073269,8,Friday
12.898647,77.6754225,11,Monday
12.9809993,77.6101864,10,Sunday
12.9810693,77.6101786,11,Sunday
13.0406558,77.5187028,1,Wednesday
12.8419633,77.645775,13,Wednesday
13.0080583,77.6949485,13,Thursday
13.0101307,77.6976117,7,Sunday
13.0003402,77.6778166,6,Saturday
13.0998217,77.5887348,4,Tuesday
12.9820228,77.5995431,12,Friday
13.011969,77.5544988,6,Thursday
12.975476,77.5762284,9,Sunday
12.98104,77.6102188,10,Sunday
12.8905935,77.6386644,3,Thursday
12.8753196,77.6486899,4,Wednesday
12.9082702,77.6284783,12,Tuesday
12.976242,77.5773921,10,Sunday
12.9397951,77.6956731,8,Thursday
13.0117223,77.5545007,12,Sunday
13.005555,77.5690207,6,Thursday
12.9388177,77.5783308,5,Wednesday
12.9280733,77.5811462,12,Sunday
13.0004472,77.5497301,12,Tuesday
12.9715761,77.5977578,13,Sunday
12.9766498,77.5773577,10,Wednesday
12.9329389,77.6913295,8,Wednesday
12.9752917,77.5757717,13,Monday
12.9586396,77.6495045,5,Monday
12.9604979,77.5777176,11,Saturday
12.977548,77.577329,10,Friday
13.1856956,77.679769,7,Tuesday
12.97338,77.5511367,8,Sunday
12.9579792,77.7015721,2,Sunday
13.0711514,77.5879294,11,Friday
12.9757622,77.5710239,5,Saturday
12.9817081,77.6064479,11,Thursday
13.187481,77.6802235,10,Wednesday
12.952122,77.5407755,1,Wednesday
12.9706667,77.6473528,10,Sunday
12.9796869,77.6070131,11,Saturday
12.9792088,77.5773899,3,Saturday
13.0081426,77.695235,23,Wednesday
12.9342736,77.6908168,3,Friday
12.9736508,77.5794139,8,Thursday
12.9833732,77.609458,10,Monday
12.9864663,77.5744539,3,Wednesday
12.970845,77.6475049,7,Wednesday
13.0574838,77.4727211,4,Sunday
12.9453267,77.57116,8,Sunday
12.9338597,77.6908187,7,Friday
12.9770227,77.574461,23,Thursday
12.9362785,77.6161891,11,Friday
12.9694678,77.5754746,8,Tuesday
12.9954769,77.6140118,12,Thursday
12.9610523,77.5111852,13,Thursday
12.9818911,77.6123692,10,Monday
13.1880367,77.6803933,2,Thursday
12.9336719,77.6908511,13,Thursday
12.9987505,77.5713714,6,Thursday
12.9875995,77.7346748,10,Tuesday
12.9870357,77.558815,7,Thursday
12.9248038,77.6948847,7,Friday
12.9308892,77.6097107,3,Tuesday
12.9107659,77.5851173,4,Saturday
12.9754881,77.5788503,8,Tuesday
12.8758856,77.6714817,8,Tuesday
12.8417366,77.6444247,12,Tuesday
13.1909101,77.6458034,7,Saturday
12.8922117,77.6383217,6,Tuesday
12.90706,77.6961463,12,Friday
13.0478097,77.578014,3,Saturday
12.9324904,77.6915184,6,Saturday
12.9790769,77.5790921,1,Saturday
13.0086068,77.5269664,1,Friday
12.9769337,77.5774915,5,Wednesday
12.9062269,77.588484,9,Tuesday
12.9719483,77.6581743,10,Tuesday
13.0512154,77.5935262,6,Thursday
12.9769167,77.5796383,6,Sunday
12.95906,77.5767767,14,Wednesday
12.9790325,77.5791705,1,Tuesday
12.9641966,77.5741535,8,Friday
12.975185,77.5627433,4,Saturday
12.9397724,77.6956666,9,Wednesday
12.9228971,77.651394,10,Sunday
13.0116728,77.5544672,9,Wednesday
12.89744774747581,77.63505751833743,4,Thursday
12.972763,77.5789035,12,Sunday
12.8435712,77.6442093,3,Tuesday
12.9325347,77.6888494,9,Wednesday
12.9965142,77.5507048,6,Thursday
12.8754926,77.5958205,6,Wednesday
13.0704416,77.5874544,10,Monday
13.005772,77.6858937,11,Friday
12.9316553,77.6858672,8,Saturday
12.9805719,77.5745485,9,Tuesday
12.9930352,77.5542724,1,Friday
12.9777264,77.5772698,3,Sunday
12.973119,77.620012,10,Sunday
13.0055514,77.568748,11,Tuesday
12.9287733,77.5854733,9,Friday
12.9817833,77.6095769,13,Sunday
12.9726391,77.5771415,6,Sunday
12.9816732,77.606533,8,Thursday
12.9879724,77.5754349,11,Monday
12.9758864,77.5782283,10,Saturday
12.998038,77.5714071,9,Friday
12.9993818,77.5713459,9,Sunday
13.0711152,77.587434,6,Sunday
12.9738814,77.5510028,12,Sunday
12.9807533,77.6110867,10,Sunday
12.9768428,77.5773351,15,Sunday
12.8932404,77.6372254,2,Thursday
12.9820085,77.6063767,8,Saturday
12.975816,77.5793149,7,Wednesday
12.9597285,77.6484643,9,Tuesday
12.9062874,77.5823308,7,Monday
12.9516624,77.7000893,2,Friday
13.0082584,77.6956811,0,Monday
12.9714177,77.5373195,10,Thursday
12.9266533,77.6785732,1,Tuesday
12.9337432,77.690867,7,Friday
12.966181,77.7492013,8,Monday
12.981843,77.6093507,9,Saturday
13.0052564,77.6850402,0,Wednesday
12.9800095,77.6072865,14,Friday
13.0083721,77.6955523,0,Tuesday
12.9756719,77.5601189,6,Thursday
13.0704611,77.5876577,11,Thursday
13.0306167,77.536474,13,Monday
12.9276084,77.680632,5,Friday
12.9062541,77.5803653,2,Tuesday
12.9970969,77.5844719,9,Wednesday
12.892499840831988,77.63802197332375,2,Thursday
13.0370268,77.5747564,4,Thursday
12.9734545,77.6156791,11,Sunday
13.0238848,77.5849354,8,Thursday
12.8420518,77.6440714,12,Monday
12.9673445,77.5784615,9,Sunday
12.9077293,77.6019045,4,Friday
13.038426666666664,77.518265,9,Thursday
12.9697322,77.5756014,7,Thursday
12.9990071,77.5488919,8,Saturday
12.9267773,77.5507154,4,Wednesday
12.9985691,77.6049135,6,Wednesday
12.9643711,77.5763175,0,Friday
12.9505477,77.6998046,2,Wednesday
12.9632888,77.5813399,9,Wednesday
12.907165,77.6285948,12,Sunday
13.1855686,77.6798921,3,Tuesday
12.9388958,77.6964856,12,Monday
12.9466217,77.5389167,9,Thursday
13.0353182,77.5889779,9,Saturday
12.961966,77.5988509,4,Tuesday
13.00045415173588,77.67688280819658,0,Friday
12.9655385,77.5737265,9,Saturday
12.9576726,77.5195257,9,Saturday
12.9309807,77.6849583,14,Wednesday
13.0715309,77.5883688,11,Tuesday
12.9841848,77.6032438,13,Saturday
12.9802139,77.6027223,11,Monday
12.9398521,77.5732032,10,Wednesday
12.8760654,77.5976478,12,Monday
12.9348872,77.6969637,2,Wednesday
12.9975689,77.5500894,10,Sunday
13.0502502,77.592736,3,Thursday
12.9736401,77.6155965,4,Tuesday
12.9648399,77.5760838,5,Sunday
12.9991875,77.5488652,12,Tuesday
12.98831,77.5559383,5,Sunday
12.9733391,77.6158542,5,Saturday
12.9610516,77.5272377,11,Saturday
13.0478976,77.5431331,3,Saturday
12.9821192,77.5987664,5,Saturday
12.9027307,77.5858624,3,Sunday
12.9999814,77.6765056,3,Thursday
12.981967,77.608313,5,Saturday
12.9300141,77.6851955,7,Sunday
12.9727822,77.6201859,0,Friday
12.9915618,77.6047647,3,Wednesday
12.9276517,77.68193,8,Friday
12.9758214,77.577235,9,Tuesday
12.9397313,77.6955521,8,Wednesday
12.9744382,77.5465917,5,Tuesday
12.8419317,77.6458667,13,Thursday
12.9822474,77.6102866,9,Tuesday
12.9921067,77.5543628,5,Thursday
13.0004144,77.6776138,6,Saturday
13.0114883,77.5545947,10,Friday
12.9362031,77.6925883,3,Wednesday
13.0082537,77.6956091,10,Friday
12.9630117,77.7172933,4,Saturday
12.9733654,77.5510076,13,Saturday
12.952749,77.6193565,6,Friday
12.9421621,77.5726661,3,Tuesday
12.9490635,77.576692,3,Tuesday
12.9123741,77.6357849,13,Sunday
12.8411259,77.6441039,6,Sunday
12.932926,77.688149,10,Wednesday
12.979448,77.6072186,11,Sunday
12.9737031,77.5513199,4,Wednesday
13.0081533,77.6954363,0,Tuesday
12.9326857,77.6884992,12,Friday
12.9040424,77.5857701,11,Sunday
12.9589937,77.6455858,4,Thursday
12.9705903,77.7494039,7,Wednesday
12.9582598,77.5186442,11,Thursday
12.9798733,77.6072405,8,Sunday
13.0081707,77.6949958,0,Monday
12.9743653,77.5459015,9,Tuesday
12.9685369,77.5749951,7,Tuesday
12.9793664,77.695106,11,Tuesday
12.9931176,77.5541565,3,Wednesday
12.9784609,77.5433697,12,Sunday
12.9752396,77.5747646,8,Tuesday
12.9823367,77.6106098,7,Sunday
12.9709817,77.576323,9,Sunday
12.9839091,77.6036649,10,Monday
12.9993278,77.5491477,7,Wednesday
12.9367173,77.6202878,12,Saturday
13.0082515,77.6940688,0,Monday
12.999167,77.5489338,8,Friday
12.9975894,77.549446,2,Sunday
12.9783826,77.5436289,7,Sunday
12.9635717,77.57708,22,Saturday
12.9595367,77.7014167,7,Sunday
12.9933298,77.6618072,15,Thursday
13.0406427,77.5186994,10,Monday
12.9710238,77.5371355,1,Friday
12.9299433,77.56748,11,Tuesday
12.9993109,77.5487687,10,Tuesday
12.9745064,77.5450701,8,Thursday
12.9424817,77.6973767,1,Tuesday
13.0714154,77.5881343,11,Friday
12.930613404995654,77.68576824869629,7,Thursday
12.9596144,77.5753471,9,Friday
12.9871547,77.6194174,7,Friday
12.968634,77.7009938,9,Tuesday
12.9987324,77.6807287,5,Saturday
12.9636801,77.5767007,1,Sunday
13.0478223,77.57789,3,Sunday
13.0120503,77.552685,7,Monday
12.98113,77.610147,10,Sunday
12.9645468,77.5764396,12,Monday
12.9997773,77.5496409,11,Sunday
12.9768226,77.5773531,5,Saturday
12.9960108,77.6942681,11,Monday
12.9836669,77.603997,12,Thursday
12.9121487,77.6379333,14,Friday
12.9589137,77.7016183,2,Thursday
13.0081941,77.6953839,4,Monday
12.9542535,77.6226165,3,Sunday
12.9135528,77.6051811,11,Saturday
12.9262563,77.5859554,8,Sunday
13.0084375,77.5485496,8,Saturday
12.994720879248412,77.55486363627163,8,Friday
12.9993409,77.6875967,6,Friday
13.0081933,77.6931894,0,Tuesday
12.9577433,77.5525711,10,Tuesday
12.9306171,77.6855165,8,Wednesday
12.95887,77.6680083,4,Monday
12.9852833,77.55306,3,Wednesday
13.0090717,77.5558043,3,Wednesday
12.978691,77.5738306,9,Tuesday
13.0405359,77.5186358,6,Friday
12.9714065,77.7119753,7,Monday
12.9812763,77.5985614,4,Tuesday
13.1866916,77.6806833,4,Tuesday
12.959408266481905,77.65152334,7,Tuesday
13.0368551,77.6254565,3,Saturday
12.9771602,77.570775,11,Monday
12.9834349,77.5748574,5,Tuesday
12.9736678,77.5460927,2,Friday
12.9670708,77.5781817,10,Wednesday
12.9778599,77.5754836,13,Tuesday
12.9826101,77.6071104,8,Tuesday
12.9335823,77.6909058,9,Friday
12.991435,77.5885708,11,Wednesday
12.9399525,77.5253409,12,Saturday
12.973575,77.5512512,12,Thursday
12.9360276,77.6924528,3,Saturday
12.9645423,77.5773693,10,Thursday
12.9906995,77.5716832,12,Monday
12.9735034,77.5512076,6,Sunday
12.9995746,77.5498056,4,Wednesday
12.9337902,77.6302506,3,Monday
12.98158,77.6087183,10,Saturday
12.9759152,77.5758259,3,Monday
13.1841736,77.6797394,0,Sunday
13.0116957,77.5519844,6,Wednesday
12.999646,77.5526045,4,Monday
12.9391517,77.5840383,17,Thursday
12.9699032,77.5756942,13,Thursday
12.9566621,77.7456672,13,Saturday
12.9798984,77.6072579,5,Friday
12.9987343,77.5486092,5,Tuesday
13.0086337,77.5543602,11,Wednesday
13.0495467,77.630015,14,Tuesday
12.9829627,77.6107719,11,Friday
13.0278584,77.5742577,8,Sunday
12.9763577,77.5774924,8,Sunday
12.9975346,77.5500909,10,Saturday
12.966174,77.5348107,2,Sunday
12.9116427,77.6447514,8,Sunday
